0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	1
40	0
41	0
42	0
43	1
44	0
45	0
46	0
47	3
48	2
49	0
50	2
51	0
52	2
53	2
54	6
55	2
56	4
57	4
58	3
59	5
60	6
61	3
62	6
63	4
64	3
65	2
66	3
67	1
68	4
69	2
70	4
71	6
72	2
73	9
74	6
75	9
76	6
77	6
78	10
79	4
80	6
81	10
82	11
83	10
84	13
85	18
86	15
87	13
88	26
89	45
90	131
91	193
92	243
93	229
94	222
95	231
96	260
97	249
98	237
99	267
100	267
101	229
102	240
103	234
104	245
105	247
106	264
107	269
108	260
109	236
110	251
111	234
112	274
113	238
114	250
115	277
116	251
117	277
118	262
119	251
120	251
121	249
122	290
123	248
124	246
125	260
126	264
127	274
128	277
129	286
130	272
131	274
132	260
133	269
134	273
135	269
136	266
137	265
138	292
139	270
140	247
141	254
142	283
143	261
144	268
145	306
146	277
147	271
148	294
149	304
150	272
151	270
152	276
153	272
154	280
155	272
156	245
157	264
158	258
159	303
160	278
161	294
162	281
163	275
164	261
165	291
166	289
167	252
168	265
169	269
170	264
171	272
172	250
173	304
174	281
175	279
176	250
177	283
178	270
179	282
180	271
181	286
182	285
183	275
184	287
185	300
186	285
187	268
188	268
189	303
190	306
191	256
192	259
193	286
194	254
195	232
196	298
197	335
198	266
199	265
200	269
201	268
202	283
203	304
204	257
205	318
206	237
207	285
208	294
209	273
210	290
211	277
212	295
213	290
214	292
215	288
216	289
217	283
218	293
219	308
220	289
221	278
222	298
223	279
224	263
225	272
226	263
227	249
228	327
229	286
230	267
231	266
232	291
233	280
234	265
235	299
236	312
237	306
238	282
239	267
240	287
241	254
242	303
243	252
244	310
245	289
246	302
247	288
248	275
249	290
250	285
251	292
252	284
253	262
254	295
255	257
256	275
257	307
258	284
259	306
260	257
261	267
262	286
263	277
264	279
265	269
266	280
267	308
268	303
269	267
270	275
271	271
272	300
273	287
274	291
275	281
276	300
277	284
278	243
279	283
280	281
281	269
282	293
283	266
284	290
285	283
286	280
287	282
288	327
289	267
290	303
291	283
292	299
293	292
294	288
295	295
296	299
297	288
298	289
299	280
300	266
301	288
302	293
303	298
304	305
305	273
306	314
307	295
308	320
309	281
310	286
311	305
312	280
313	290
314	300
315	288
316	272
317	291
318	318
319	316
320	318
321	305
322	310
323	315
324	320
325	283
326	300
327	290
328	301
329	278
330	293
331	290
332	300
333	292
334	305
335	327
336	274
337	291
338	289
339	328
340	298
341	283
342	316
343	291
344	301
345	312
346	287
347	311
348	284
349	262
350	324
351	281
352	331
353	280
354	252
355	290
356	301
357	300
358	254
359	305
360	332
361	295
362	275
363	294
364	295
365	299
366	285
367	285
368	292
369	277
370	299
371	298
372	298
373	299
374	296
375	288
376	319
377	325
378	295
379	309
380	310
381	317
382	297
383	313
384	293
385	294
386	311
387	303
388	273
389	279
390	313
391	290
392	326
393	303
394	305
395	308
396	291
397	291
398	339
399	325
400	278
401	311
402	314
403	340
404	323
405	300
406	316
407	315
408	318
409	316
410	335
411	289
412	299
413	321
414	334
415	310
416	293
417	286
418	291
419	336
420	300
421	316
422	334
423	301
424	299
425	266
426	332
427	310
428	333
429	368
430	304
431	308
432	283
433	309
434	301
435	292
436	310
437	313
438	314
439	309
440	333
441	276
442	278
443	303
444	302
445	342
446	284
447	315
448	288
449	306
450	303
451	292
452	324
453	312
454	306
455	302
456	322
457	315
458	268
459	324
460	325
461	302
462	290
463	322
464	296
465	305
466	301
467	315
468	321
469	312
470	343
471	341
472	322
473	284
474	321
475	314
476	310
477	323
478	288
479	281
480	328
481	310
482	305
483	322
484	325
485	288
486	321
487	307
488	320
489	296
490	313
491	302
492	322
493	289
494	325
495	328
496	292
497	310
498	319
499	286
500	319
501	293
502	318
503	344
504	308
505	328
506	315
507	315
508	326
509	318
510	317
511	310
512	303
513	338
514	325
515	324
516	316
517	311
518	313
519	275
520	313
521	324
522	318
523	289
524	329
525	312
526	271
527	288
528	313
529	303
530	341
531	284
532	278
533	333
