0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	1
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	3
46	1
47	0
48	1
49	5
50	4
51	6
52	5
53	6
54	6
55	10
56	6
57	7
58	12
59	6
60	9
61	5
62	6
63	6
64	10
65	7
66	7
67	10
68	11
69	7
70	2
71	11
72	1
73	3
74	5
75	11
76	1
77	5
78	4
79	3
80	6
81	3
82	1
83	1
84	2
85	10
86	4
87	4
88	4
89	6
90	4
91	5
92	6
93	2
94	2
95	5
96	2
97	4
98	6
99	0
100	0
101	5
102	3
103	1
104	4
105	2
106	1
107	3
108	1
109	7
110	5
111	5
112	4
113	3
114	5
115	2
116	4
117	5
118	4
119	4
120	1
121	1
122	5
123	4
124	0
125	0
126	2
127	2
128	0
129	3
130	2
131	1
132	3
133	4
134	4
135	4
136	2
137	1
138	1
139	4
140	2
141	2
142	3
143	4
144	2
145	3
146	1
147	4
148	2
149	3
150	2
151	3
152	2
153	2
154	1
155	1
156	0
157	6
158	1
159	2
160	0
161	1
162	4
163	1
164	2
165	1
166	1
167	3
168	0
169	3
170	3
171	7
172	1
173	2
174	3
175	2
176	2
177	1
178	1
179	0
180	0
181	1
182	1
183	3
184	3
185	0
186	0
187	2
188	2
189	1
190	4
191	1
192	3
193	1
194	1
195	4
196	2
197	4
198	2
199	2
200	1
201	5
202	0
203	1
204	2
205	1
206	1
207	2
208	3
209	2
210	3
211	0
212	1
213	2
214	5
215	7
216	2
217	2
218	2
219	7
220	1
221	3
222	2
223	0
224	3
225	3
226	1
227	3
228	1
229	2
230	4
231	5
232	0
233	2
234	4
235	3
236	2
237	4
238	1
239	4
240	4
241	3
242	2
243	2
244	3
245	1
246	4
247	3
248	4
249	4
250	3
251	4
252	1
253	1
254	3
255	3
256	2
257	1
258	6
259	4
260	3
261	3
262	5
263	5
264	5
265	2
266	3
267	5
268	4
269	6
270	7
271	2
272	2
273	0
274	5
275	6
276	6
277	6
278	5
279	8
280	5
281	5
282	6
283	5
284	9
285	8
286	3
287	6
288	4
289	2
290	8
291	8
292	5
293	6
294	6
295	7
296	7
297	6
298	10
299	6
300	6
301	9
302	7
303	11
304	5
305	4
306	12
307	8
308	6
309	11
310	13
311	13
312	6
313	10
314	12
315	10
316	10
317	19
318	11
319	9
320	16
321	12
322	19
323	12
324	11
325	22
326	15
327	11
328	16
329	18
330	15
331	14
332	23
333	11
334	17
335	18
336	18
337	12
338	17
339	21
340	24
341	22
342	20
343	12
344	28
345	16
346	27
347	20
348	22
349	28
350	26
351	27
352	22
353	31
354	32
355	21
356	39
357	45
358	38
359	37
360	26
361	28
362	33
363	28
364	38
365	47
366	32
367	34
368	41
369	39
370	50
371	42
372	47
373	52
374	54
375	45
376	51
377	47
378	58
379	61
380	58
381	52
382	55
383	50
384	64
385	65
386	53
387	76
388	59
389	77
390	66
391	63
392	67
393	69
394	61
395	82
396	74
397	71
398	78
399	55
400	77
401	99
402	88
403	88
404	94
405	88
406	89
407	90
408	93
409	77
410	94
411	101
412	103
413	110
414	120
415	110
416	110
417	110
418	100
419	122
420	121
421	107
422	114
423	123
424	140
425	121
426	137
427	118
428	124
429	134
430	144
431	154
432	138
433	139
434	156
435	149
436	167
437	153
438	135
439	165
440	157
441	142
442	160
443	157
444	165
445	142
446	183
447	175
448	174
449	175
450	173
451	165
452	183
453	156
454	195
455	202
456	186
457	191
458	194
459	205
460	186
461	220
462	212
463	199
464	223
465	189
466	205
467	240
468	221
469	207
470	187
471	199
472	215
473	238
474	228
475	217
476	218
477	225
478	257
479	231
480	265
481	223
482	235
483	247
484	243
485	266
486	235
487	256
488	266
489	259
490	245
491	253
492	240
493	246
494	250
495	253
496	259
497	302
498	276
499	245
500	249
501	287
502	254
503	251
504	264
505	278
506	267
507	236
508	277
509	256
510	275
511	294
512	270
513	308
514	270
515	279
516	300
517	279
518	280
519	303
520	282
521	305
522	276
523	285
524	279
525	265
526	299
527	265
528	310
529	329
530	319
531	311
532	291
533	336
