voltage muon rate electron rate ratio
-1.95 79.0514 512.9959 6.4894
-1.9 58.309 436.6812 7.4891
-1.85 38.2263 347.2222 9.0833
-1.8 22.604 248.9627 11.0141
-1.75 13.8504 162.0746 11.7018
-1.7 10.5319 79.6813 7.5657
-1.63 5.5386 26.455 4.7765
-1.55 1.7643 2.588 1.4669
-1.49 0.6569 0.6192 0.9427
