0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	1
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	1
63	0
64	0
65	1
66	0
67	0
68	0
69	0
70	0
71	0
72	1
73	1
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	1
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	1
107	1
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	1
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	1
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	1
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	1
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	1
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	1
243	1
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	1
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	1
268	1
269	1
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	1
286	0
287	1
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	1
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	1
312	1
313	0
314	1
315	0
316	0
317	0
318	0
319	1
320	0
321	1
322	1
323	0
324	1
325	0
326	0
327	0
328	0
329	0
330	1
331	0
332	0
333	1
334	0
335	1
336	0
337	0
338	0
339	1
340	0
341	0
342	0
343	0
344	2
345	0
346	0
347	0
348	1
349	2
350	1
351	1
352	0
353	2
354	0
355	1
356	1
357	0
358	1
359	1
360	1
361	2
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	1
370	2
371	1
372	1
373	1
374	1
375	1
376	1
377	1
378	0
379	2
380	2
381	0
382	1
383	1
384	1
385	2
386	2
387	1
388	1
389	0
390	3
391	1
392	3
393	1
394	3
395	1
396	4
397	3
398	0
399	2
400	3
401	1
402	2
403	4
404	2
405	4
406	7
407	6
408	4
409	5
410	2
411	3
412	8
413	4
414	3
415	4
416	5
417	5
418	0
419	6
420	2
421	7
422	7
423	7
424	5
425	6
426	5
427	7
428	13
429	10
430	8
431	7
432	9
433	12
434	9
435	5
436	8
437	3
438	9
439	11
440	9
441	7
442	11
443	6
444	8
445	11
446	11
447	8
448	14
449	12
450	6
451	6
452	13
453	11
454	4
455	11
456	6
457	8
458	3
459	7
460	5
461	9
462	12
463	9
464	12
465	8
466	11
467	8
468	4
469	5
470	10
471	15
472	2
473	8
474	7
475	7
476	4
477	10
478	8
479	3
480	3
481	11
482	6
483	10
484	10
485	3
486	9
487	8
488	2
489	5
490	10
491	4
492	2
493	5
494	5
495	6
496	4
497	8
498	3
499	7
500	9
501	4
502	9
503	2
504	2
505	4
506	3
507	2
508	7
509	5
510	4
511	2
512	4
513	6
514	4
515	4
516	2
517	4
518	2
519	0
520	0
521	1
522	7
523	4
524	0
525	1
526	5
527	4
528	3
529	3
530	3
531	3
532	4
533	2
