0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	1
35	0
36	0
37	0
38	0
39	1
40	0
41	1
42	1
43	2
44	0
45	1
46	0
47	0
48	1
49	2
50	0
51	2
52	1
53	1
54	2
55	2
56	2
57	3
58	1
59	0
60	0
61	3
62	1
63	1
64	2
65	0
66	1
67	2
68	1
69	1
70	0
71	2
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	3
80	1
81	0
82	0
83	1
84	0
85	0
86	0
87	0
88	2
89	1
90	1
91	0
92	0
93	0
94	1
95	0
96	0
97	0
98	1
99	0
100	0
101	1
102	1
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	1
114	1
115	0
116	0
117	1
118	0
119	0
120	0
121	0
122	1
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	1
138	0
139	0
140	0
141	0
142	0
143	1
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	1
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	1
166	0
167	0
168	1
169	0
170	1
171	1
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	1
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	1
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	1
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	1
209	1
210	0
211	0
212	1
213	0
214	1
215	0
216	0
217	0
218	0
219	1
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	1
243	1
244	0
245	1
246	1
247	0
248	0
249	0
250	0
251	1
252	0
253	0
254	0
255	0
256	0
257	2
258	0
259	1
260	0
261	0
262	1
263	2
264	0
265	0
266	0
267	0
268	1
269	0
270	0
271	1
272	1
273	0
274	0
275	0
276	0
277	0
278	0
279	1
280	0
281	1
282	2
283	0
284	1
285	0
286	0
287	0
288	0
289	0
290	1
291	0
292	0
293	0
294	0
295	1
296	0
297	0
298	1
299	0
300	1
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	1
309	2
310	0
311	0
312	0
313	0
314	0
315	0
316	1
317	0
318	0
319	0
320	0
321	1
322	0
323	1
324	0
325	0
326	1
327	0
328	2
329	1
330	1
331	0
332	1
333	0
334	0
335	1
336	0
337	0
338	1
339	0
340	0
341	0
342	1
343	1
344	1
345	0
346	1
347	1
348	0
349	0
350	0
351	2
352	0
353	0
354	0
355	2
356	1
357	0
358	2
359	3
360	1
361	0
362	1
363	2
364	3
365	1
366	1
367	1
368	0
369	1
370	1
371	0
372	1
373	2
374	2
375	1
376	4
377	1
378	1
379	4
380	3
381	2
382	0
383	5
384	1
385	1
386	2
387	2
388	2
389	3
390	2
391	4
392	0
393	2
394	0
395	1
396	2
397	2
398	0
399	5
400	5
401	1
402	4
403	2
404	4
405	1
406	3
407	4
408	4
409	4
410	1
411	4
412	2
413	3
414	7
415	6
416	2
417	8
418	6
419	8
420	4
421	3
422	5
423	5
424	6
425	5
426	5
427	6
428	7
429	7
430	8
431	8
432	6
433	3
434	8
435	6
436	8
437	9
438	5
439	12
440	10
441	9
442	7
443	12
444	9
445	9
446	13
447	13
448	14
449	15
450	14
451	16
452	11
453	15
454	10
455	16
456	11
457	20
458	18
459	23
460	13
461	15
462	16
463	22
464	16
465	15
466	14
467	23
468	23
469	17
470	17
471	20
472	27
473	26
474	27
475	17
476	22
477	16
478	24
479	33
480	19
481	32
482	24
483	30
484	28
485	26
486	28
487	29
488	30
489	37
490	35
491	24
492	39
493	35
494	33
495	24
496	36
497	54
498	28
499	32
500	29
501	40
502	47
503	47
504	43
505	41
506	41
507	35
508	45
509	36
510	42
511	48
512	40
513	48
514	48
515	60
516	50
517	56
518	50
519	54
520	51
521	64
522	65
523	45
524	56
525	46
526	63
527	57
528	54
529	62
530	73
531	69
532	73
533	59
